"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-06-30","0.00",",,s","76",",,s","81",",,s","71",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-01","0.03",",,s","72",",,s","76",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-02","0.05",",,s","73",",,s","77",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-03","0.05",",,s","74",",,s","80",",,s","71",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-04","1.36",",,s","72",",,s","76",",,s","70",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-05","1.07",",,s","72",",,s","78",",,s","70",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-06","1.77",",,s","69",",,s","71",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-07","0.13",",,s","73",",,s","76",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-08","0.00","T,,s","80",",,s","88",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-09","0.06",",,s","78",",,s","82",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-10","0.00",",,s","81",",,s","90",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-11","0.00",",,s","85",",,s","95",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-12","0.01",",,s","85",",,s","94",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-13","0.19",",,s","78",",,s","84",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-14","0.00",",,s","85",",,s","95",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-15","0.00","T,,s","86",",,s","93",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-16","0.00","T,,s","84",",,s","91",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-17","0.00",",,s","85",",,s","90",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-18","0.00",",,s","85",",,s","91",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-19","0.00","T,,s","84",",,s","91",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-20","0.01",",,s","82",",,s","87",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-21","0.15",",,s","81",",,s","86",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-22","0.00","T,,s","81",",,s","84",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-23","0.00","T,,s","81",",,s","88",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-24","0.31",",,s","83",",,s","94",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-25","2.61",",,s","79",",,s","83",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-26","0.80",",,s","76",",,s","80",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-27","0.07",",,s","75",",,s","78",",,s","71",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-28","0.00",",,s","76",",,s","83",",,s","70",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-29","0.00",",,s","76",",,s","84",",,s","70",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-30","0.03",",,s","80",",,s","86",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-07-31","0.00",",,s","83",",,s","88",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-01","0.00",",,s","81",",,s","88",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-02","0.00",",,s","81",",,s","87",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-03","0.82",",,s","76",",,s","80",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-04","2.50",",,s","77",",,s","81",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-05","0.00",",,s","81",",,s","87",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-06","0.00",",,s","80",",,s","87",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-07","0.00",",,s","80",",,s","87",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-08","0.00",",,s","80",",,s","88",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-09","0.00",",,s","81",",,s","88",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-10","0.00",",,s","82",",,s","89",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-11","0.00",",,s","86",",,s","96",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-12","0.00",",,s","90",",,s","98",",,s","83",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-13","0.00","T,,s","86",",,s","97",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-14","0.02",",,s","83",",,s","88",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-15","0.00","T,,s","83",",,s","90",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-16","0.00",",,s","82",",,s","88",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-17","0.50",",,s","77",",,s","80",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-18","0.39",",,s","78",",,s","81",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-19","0.01",",,s","81",",,s","88",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-20","0.00",",,s","81",",,s","87",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-21","0.02",",,s","79",",,s","82",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-22","2.11",",,s","79",",,s","83",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-23","2.04",",,s","79",",,s","82",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-24","0.07",",,s","80",",,s","86",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-25","0.00","T,,s","81",",,s","87",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-26","0.00",",,s","81",",,s","87",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-27","0.20",",,s","80",",,s","86",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-28","0.00","T,,s","81",",,s","86",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-29","0.25",",,s","79",",,s","83",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-30","0.00",",,s","78",",,s","86",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-08-31","0.39",",,s","78",",,s","81",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-01","0.01",",,s","79",",,s","86",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-02","0.07",",,s","76",",,s","79",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-03","0.01",",,s","76",",,s","82",",,s","68",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-04","0.00","T,,s","74",",,s","81",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-05","0.80",",,s","68",",,s","74",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-06","0.00",",,s","75",",,s","81",",,s","66",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-07","0.00",",,s","75",",,s","80",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-08","0.00",",,s","77",",,s","84",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-09","0.00",",,s","78",",,s","83",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-10","0.07",",,s","76",",,s","82",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-11","0.00",",,s","79",",,s","87",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-12","0.00","T,,s","77",",,s","84",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-13","0.65",",,s","74",",,s","77",",,s","71",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-14","0.19",",,s","78",",,s","84",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-15","0.00",",,s","80",",,s","87",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-16","1.54",",,s","80",",,s","85",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-17","0.24",",,s","74",",,s","80",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-18","0.00","T,,s","76",",,s","83",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-19","0.00",",,s","75",",,s","83",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-20","0.00","T,,s","71",",,s","75",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-21","0.05",",,s","69",",,s","73",",,s","66",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-22","0.00",",,s","73",",,s","80",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-23","0.00",",,s","73",",,s","82",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-24","0.00",",,s","78",",,s","87",",,s","71",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-25","0.00","T,,s","78",",,s","86",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-26","0.00","T,,s","80",",,s","87",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-27","0.00",",,s","76",",,s","79",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-28","0.00",",,s","69",",,s","75",",,s","66",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-29","0.00",",,s","70",",,s","74",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-09-30","0.66",",,s","65",",,s","70",",,s","60",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-01","0.00",",,s","67",",,s","76",",,s","59",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-02","0.00",",,s","69",",,s","77",",,s","59",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-03","0.00",",,s","69",",,s","78",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-04","0.00","T,,s","72",",,s","78",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-05","0.00",",,s","71",",,s","77",",,s","63",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-06","0.00","T,,s","71",",,s","76",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-07","0.00",",,s","67",",,s","73",",,s","59",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-08","0.00","T,,s","63",",,s","70",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-09","0.00",",,s","65",",,s","71",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-10","0.00",",,s","68",",,s","75",",,s","63",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-11","0.00",",,s","67",",,s","78",",,s","59",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-12","0.00",",,s","68",",,s","78",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-13","0.00",",,s","65",",,s","73",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-14","0.00",",,s","65",",,s","75",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-15","0.11",",,s","68",",,s","74",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-16","0.25",",,s","62",",,s","67",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-17","0.00",",,s","57",",,s","64",",,s","53",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-18","0.00",",,s","60",",,s","68",",,s","50",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-19","0.00",",,s","60",",,s","66",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-20","0.00",",,s","61",",,s","72",",,s","52",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-21","0.00",",,s","60",",,s","73",",,s","49",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-22","0.00",",,s","62",",,s","71",",,s","49",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-23","0.00",",,s","63",",,s","76",",,s","52",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-24","0.00",",,s","63",",,s","71",",,s","54",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-25","0.00",",,s","67",",,s","79",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-26","0.00",",,s","69",",,s","78",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-27","0.00","T,,s","71",",,s","77",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-28","0.00","T,,s","69",",,s","74",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-29","0.00",",,s","64",",,s","72",",,s","53",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-30","0.00",",,s","65",",,s","77",",,s","53",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-10-31","0.10",",,s","65",",,s","71",",,s","60",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-01","0.00",",,s","58",",,s","66",",,s","50",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-02","0.00",",,s","58",",,s","67",",,s","47",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-03","0.00",",,s","68",",,s","76",",,s","61",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-04","0.00","T,,s","72",",,s","80",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-05","0.36",",,s","66",",,s","72",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-06","0.21",",,s","63",",,s","67",",,s","61",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-07","0.12",",,s","65",",,s","69",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-08","0.45",",,s","60",",,s","66",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-09","0.00",",,s","56",",,s","62",",,s","53",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-10","0.00",",,s","56",",,s","63",",,s","47",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-11","0.00",",,s","60",",,s","65",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-12","0.48",",,s","60",",,s","63",",,s","57",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-13","0.01",",,s","57",",,s","60",",,s","52",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-14","0.00",",,s","50",",,s","56",",,s","48",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-15","0.00",",,s","51",",,s","58",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-16","0.00",",,s","52",",,s","57",",,s","47",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-17","0.00",",,s","52",",,s","60",",,s","44",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-18","0.00",",,s","47",",,s","52",",,s","39",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-19","0.00",",,s","41",",,s","50",",,s","34",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-20","0.00",",,s","45",",,s","57",",,s","33",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-21","0.00",",,s","51",",,s","63",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-22","0.00",",,s","54",",,s","65",",,s","42",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-23","0.00",",,s","55",",,s","62",",,s","48",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-24","0.04",",,s","54",",,s","61",",,s","47",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-25","0.00",",,s","57",",,s","65",",,s","52",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-26","0.00",",,s","55",",,s","67",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-27","0.00",",,s","51",",,s","55",",,s","47",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-28","0.00",",,s","40",",,s","47",",,s","35",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-29","0.00",",,s","39",",,s","46",",,s","33",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-11-30","0.00",",,s","40",",,s","51",",,s","29",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-01","0.00",",,s","40",",,s","55",",,s","29",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-02","0.00",",,s","45",",,s","63",",,s","33",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-03","0.00",",,s","53",",,s","68",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-04","0.00",",,s","52",",,s","67",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-05","0.00",",,s","54",",,s","62",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-06","0.00",",,s","51",",,s","59",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-07","0.00",",,s","48",",,s","51",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-08","0.00",",,s","42",",,s","49",",,s","36",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-09","0.00",",,s","40",",,s","53",",,s","28",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-10","0.00",",,s","50",",,s","64",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-11","0.00",",,s","52",",,s","65",",,s","40",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-12","0.00","T,,s","52",",,s","56",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-13","0.00","T,,s","48",",,s","51",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-14","0.00","T,,s","43",",,s","48",",,s","39",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-15","0.00",",,s","41",",,s","52",",,s","31",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-16","0.00",",,s","46",",,s","58",",,s","37",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-17","0.00",",,s","46",",,s","59",",,s","35",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-18","0.00",",,s","48",",,s","57",",,s","43",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-19","0.00",",,s","47",",,s","54",",,s","44",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-20","0.00",",,s","47",",,s","54",",,s","37",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-21","0.07",",,s","47",",,s","52",",,s","42",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-22","0.15",",,s","47",",,s","49",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1989-12-23","0.34",",,s","42",",,s","46",",,s","40",",,s"
